id,bucket,top_similarity,top_opl_path,top_ans_count,top_status,opl_first_answer,current_submission_answer,agree
573,PARAM,0.7509,Pending/PCC/Math95/RatEqApplications/RatEqApplications7.pg,2,PARAMETERIZED,$oldTime->cmp(tolerance=>0.01),"Fabrienne's rate: 1/9 per hour. Haley's rate: 1/8 per hour.

Combined rate: 1/9 + 1/8 = 8/72 + 9/72 ",NO
574,PARAM,0.8218,Pending/OKState/LinearAlgebra/eigenvectors1.pg,2,PARAMETERIZED,"$v1->cmp(
  checker => sub {
    my ($correct,$student,$ansHash) = @_;
    return ($A * $student == ","Okay, let's try to figure out the eigenvectors of matrix A. First, I remember that eigenvectors sati",NO
575,PARAM,0.7620,Contrib/AlfredUniv/AUCI/chapter4/review/question2pet.pg,5,PARAMETERIZED,$dom->cmp(),"We need to find all x where A(x) = 0 or A(x) = 1.

**A(x) = 1:**
- On [a-σ, a]: (1/σ)x + (σ-a)/σ = 1",NO
576,PARAM,0.8867,OpenProblemLibrary/Mizzou/Algebra/rational_functions_apps/two_workers_03_02.pg,2,PARAMETERIZED,"Compute(""$A"")->cmp(tolTyple=>'absolute', tolerance=>'0.001')","This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
577,PARAM,0.7764,Contrib/Utah/Intermediate_Algebra/4.1B/pr2.pg,8,PARAMETERIZED,$g->cmp(),"Let the three roots in arithmetic sequence be r-d, r, r+d.

By Vieta's formulas:
- Sum: (r-d) + r + ",NO
578,PARAM,0.9915,OpenProblemLibrary/ASU-topics/setStat/gust45.pg,3,PARAMETERIZED,num_cmp($lb),"Okay, let's tackle part (a) first. So, we need to find a 95.44% confidence interval for the mean num",NO
579,MED,0.8578,OpenProblemLibrary/ma122DB/set8/s4_4_39.pg,1,OK,num_cmp(0),"We need to find $\lim_{x \to 0^+} \left(\frac{\tan(4x)}{4x}\right)^{\frac{1}{2x^2}}$.

Take the natu",NO
580,MED,0.8364,OpenProblemLibrary/Rochester/setDerivatives21LHospital/osu_dr_21_5.pg,1,OK,"num_cmp(0, strings=>['INF','MINF'])","We need to find $\lim_{x \to 0} \left(\frac{1}{x^2} - \cot^2 x\right)$.

Rewrite as a single fractio",NO
581,PARAM,0.8071,OpenProblemLibrary/Utah/Calculus_II/set14_Differential_Equations/set14_pr5.pg,3,PARAMETERIZED,str_cmp($ans),"We need to find the maximum of y(x) on (0, 1].

**Solve the ODE:** This is separable: dy/y = -2(ln x",NO
582,PARAM,0.9085,OpenProblemLibrary/UMN/algebraKaufmannSchwitters/ks_14_3_23.pg,1,PARAMETERIZED,$ans->cmp(),"Sum from 1 to 45: 45 × 46 / 2 = 1035
</think>

\boxed{1035}",NO
583,PARAM,0.7387,Contrib/GRPS/transformation51b.pg,8,PARAMETERIZED,num_cmp( $a2x),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
584,PARAM,0.9743,OpenProblemLibrary/Michigan/Chap1Sec5/Q39.pg,2,PARAMETERIZED,"Compute(""$a*z"")->cmp()","Okay, let's tackle part (a) first. The problem says the distance y from the equilibrium point is giv",NO
585,PARAM,0.9547,OpenProblemLibrary/Piedmont/StevensStatistics/9-HypothesisTestingTwoSamples/9.1.2.pg,4,PARAMETERIZED,$t->cmp,"Okay, let's tackle this problem step by step. First, the problem is about testing if there's a measu",NO
586,PARAM,0.9836,OpenProblemLibrary/Rochester/setStatistics6CorrelationRegression/ur_stt_6_10.pg,4,PARAMETERIZED,num_cmp($coeff[0][0]),"Okay, let's see. I need to find the best-fitting cubic regression equation for the given data. The p",NO
587,PARAM,0.9900,Contrib/UBC/STAT/STAT306_2017/3hwk/mreg-quad.pg,4,PARAMETERIZED,checkbox_cmp($mcquesa->correct_ans()),"Okay, let's tackle this problem step by step. First, I need to recall some linear regression theory,",NO
588,PARAM,0.7343,OpenProblemLibrary/Rochester/setLinearAlgebra11Eigenvalues/ur_la_11_14.pg,1,PARAMETERIZED,$k->cmp,"By Sylvester's law of inertia, two real symmetric matrices are congruent (related by congruence/cont",NO
589,PARAM,0.7300,OpenProblemLibrary/maCalcDB/setAlgebra30LogExpEqns/ur_log_1_2.pg,4,PARAMETERIZED,"num_cmp($ans1,mode=>'strict')","Okay, let's try to tackle this problem step by step. First, let's make sure I understand the problem",NO
590,PARAM,0.7594,OpenProblemLibrary/Michigan/gateways/integral/topic_roots/prob73.pg,1,PARAMETERIZED,$fans->cmp(),"I need to find the product of all coefficients of P(x), then find the three rightmost nonzero digits",NO
591,PARAM,0.8123,OpenProblemLibrary/Rochester/setTrig05Graphs/ur_tr_2_2.pg,8,PARAMETERIZED,num_cmp($mult*cos($b)),"Okay, let's tackle this problem step by step. First, the problem mentions using the sum formulas for",NO
592,PARAM,0.7623,Pending/BrockPhysics/Modern_Physics_Taylor/4.Quantization_of_Light/4-04.Xrays_and_Bragg_Diffraction/NU_T04_04_04_002.pg,3,PARAMETERIZED,"num_cmp(""$E"")","The parabola is given as x = 2by².

Rewrite in standard form. A parabola of the form x = ay² has its",NO
593,PARAM,0.9587,OpenProblemLibrary/Rochester/setTrig09Laws/p7.pg,1,PARAMETERIZED,num_cmp($ans),"Okay, let's try to solve this problem step by step. First, I need to visualize the situation. The sh",NO
594,PARAM,0.7844,Contrib/UBC/STAT/STAT305/set1/hw01_q3.pg,4,PARAMETERIZED,"num_cmp($ans_a, tol=> 0.01)","The CDF F(x) = P(X ≤ x).

- For x < 1: F(x) = 0
- For 1 ≤ x < 2: F(x) = P(X=1) = 0.2
- For 2 ≤ x < 3",NO
595,PARAM,0.8832,OpenProblemLibrary/UBC/STAT/STAT306_2017/5hwk/logreg-lik.pg,2,PARAMETERIZED,checkbox_cmp($mcquesa->correct_ans()),"Okay, let's tackle part a first. So, the question is about logistic regression likelihood and some p",NO
596,PARAM,0.7815,OpenProblemLibrary/ASU-topics/setDiscrete/katie3-4.1.pg,1,PARAMETERIZED,str_cmp( $tf -> ra_correct_ans ),I need to find a(n) = applying the inverse Möbius transform twice to the sequence of perfect squares,NO
597,PARAM,0.7751,OpenProblemLibrary/WHFreeman/Rogawski_Calculus_Early_Transcendentals_Second_Edition/12_Vector_Geometry/12.4_The_Cross_Product/12.4.43.pg,1,PARAMETERIZED,$ans->cmp,"Let me denote the sides of triangle ABC as: BC = a, CA = b, AB = c (integers).

**Setting up area co",NO
598,LOW,0.7817,Contrib/CCCS/PreCalculus/2.6/checking_fraction_answers.pg,0,FAILED,,"Okay, let's try to figure out this problem. So, we need to replace the quadratic form \( -4x_1x_2 + ",
599,PARAM,0.9331,OpenProblemLibrary/CollegeOfIdaho/setStatistics_Ch17InferenceMean_t/17Stats_02_InferenceMean_t.pg,1,PARAMETERIZED,"$ans->cmp->withPostFilter(AnswerHints(
sub{
     my ($correct,$student,$ans)=@_;
     return abs($st","Okay, let's see. I need to find the standard error of the mean for this problem. Hmm, first, what's ",NO
600,PARAM,0.8169,Contrib/Mizzou/Matrix_Theory/HW_2/prob_3.pg,5,PARAMETERIZED,num_cmp($a*$b),"For a block matrix $N = \begin{bmatrix} 0 & A \\ B & 0 \end{bmatrix}$, the inverse is $N^{-1} = \beg",NO
601,PARAM,0.8080,Contrib/Mizzou/College_Algebra/Factoring_Special_Cases/DiffOfSquares6.pg,1,PARAMETERIZED,$multians->cmp(),"Okay, let's see. I need to factor the quadratic expression \(6s^2 + s - 1\). Hmm, factoring quadrati",NO
602,PARAM,0.9690,OpenProblemLibrary/ASU-topics/setStat/dueck4_2_1.pg,3,PARAMETERIZED,num_cmp($b0),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
603,LOW,0.7812,OpenProblemLibrary/CollegeOfIdaho/setStatistics_Ch02DescribingData/02Stats_10_DescrData.pg,0,FAILED,,(a) The median is a positional measure and is resistant to outliers. Adding an extreme high value sh,
604,PARAM,0.7780,OpenProblemLibrary/Dartmouth/setMTWCh1S4/problem_3.pg,6,PARAMETERIZED,num_cmp($n[1]),"I need to find point B on the plane x + y + z = 12 where a light ray from A(1,2,3) reflects and pass",NO
605,LOW,0.8315,OpenProblemLibrary/PCC/BasicMath/UnitConversion/UnitConversionMetricApplication40.pg,0,FAILED,,"Okay, let's see. The problem is asking how many kilometers the mountain moved west in 6 million year",
606,PARAM,0.7266,OpenProblemLibrary/SDSU/Discrete/IntegersAndRationals/pL2.pg,3,PARAMETERIZED,$ans1->cmp(),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
607,LOW,0.8577,Contrib/BentleyUniversity/MathematicsOfComputerGraphics/setMoCG-Ch4/4-14-SpheresInSpace.pg,0,FAILED,,"Okay, let's tackle this problem step by step. First, I need to make sure I understand each part corr",
608,PARAM,0.9244,OpenProblemLibrary/LoyolaChicago/Precalc/Chap1Sec1/Q26.pg,4,PARAMETERIZED,str_cmp( $mc1->correct_ans ),"Okay, let's tackle this problem step by step. First, I need to understand what each part is asking.
",NO
609,PARAM,0.9726,OpenProblemLibrary/ASU-topics/setCartesianPlane/p2.pg,1,PARAMETERIZED,num_cmp($ans1),"Okay, let's see. So there's a problem here about a convertible and a minivan leaving a highway junct",NO
610,PARAM,0.7880,OpenProblemLibrary/ma123DB/set9/s10_5_2.pg,1,PARAMETERIZED,num_cmp($answer),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
611,PARAM,0.9263,OpenProblemLibrary/UVA-Stat/setStat212-Homework12/stat212-HW12-09.pg,1,PARAMETERIZED,num_cmp($se),"The standard error of the estimate is:

$$s_e = \sqrt{\frac{SSE}{n-2}} = \sqrt{\frac{57}{33-2}} = \s",NO
612,PARAM,0.8454,OpenProblemLibrary/MC/PreAlgebra/setPreAlgebraC04S06/RationalNumber03.pg,2,PARAMETERIZED,"Compute(""$ans_numerator"")->cmp","I need to simplify the fraction 24560172/29255499.

From the hints:
- 24560172 = 3⁴ · 17 · 4¹ · 7³ ·",NO
613,PARAM,0.7644,Contrib/MountAllison/1-3_Matrices_and_Matrix_Operations/makes_sense.pg,1,PARAMETERIZED,str_cmp( $tf->ra_correct_ans() ),"We need to find scalars $x_1, x_2, x_3, x_4$ such that $x_1\alpha_1 + x_2\alpha_2 + x_3\alpha_3 + x_",NO
614,PARAM,0.7734,OpenProblemLibrary/maCalcDB/setAlgebra04ExpressionsFactoring/lhp4_51-54.pg,1,PARAMETERIZED,$mp->cmp,"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
615,PARAM,0.9614,Contrib/Mizzou/Algebra/rational_functions_apps/cycle_road_race_01.pg,2,PARAMETERIZED,"Compute(""$r1"")->cmp()","Let the first portion speed be v mph. Then cool-down speed is (v - 5) mph.

Equal times: 42/v = 27/(",NO
616,PARAM,0.8292,OpenProblemLibrary/AlfredUniv/diffeq/theorylinear/Wronskian2.pg,2,PARAMETERIZED,"$w->cmp(checker=>sub {
                my ( $correct, $student, $self ) = @_;
                my $co","Find the general solution of y'' + y = sin 2x.

**Homogeneous solution:** Characteristic equation r²",NO
617,PARAM,0.9534,OpenProblemLibrary/LoyolaChicago/Precalc/Chap5Sec1/Q30.pg,4,PARAMETERIZED,$popup1->cmp(),"Okay, let's try to figure out this problem. The question is asking for a series of shifts that will ",NO
618,PARAM,0.8596,OpenProblemLibrary/CSUOhio/appletDemonstrationProblems/solidWW2.pg,1,PARAMETERIZED,$correctAnswer->cmp(),"I need to find the volume of the solid formed by rotating the region bounded by y = arcsin x, x = 1,",NO
619,PARAM,0.9464,OpenProblemLibrary/Rochester/setStatistics5Inferences2Samples/ur_stt_5_2.pg,3,PARAMETERIZED,num_cmp($stat),"Okay, let's tackle this problem step by step. So, we need to test the claim that the two samples com",NO
620,PARAM,0.8625,OpenProblemLibrary/Rochester/setStatistics4HypothesisTesting/ur_stt_4_21.pg,7,PARAMETERIZED,num_cmp($sd),"Okay, let's tackle this problem step by step. First, the question is about testing if the population",NO
621,PARAM,0.8163,Contrib/Mizzou/Algebra/real_numbers_english_sentences/sum_two_num_01.pg,1,PARAMETERIZED,$ans->cmp(),"Okay, let's see. The problem says two numbers have a sum of 153. One number is k, and we need to rep",NO
622,PARAM,0.9562,OpenProblemLibrary/Piedmont/StevensStatistics/9-HypothesisTestingTwoSamples/9.2.5.pg,3,PARAMETERIZED,$t->cmp,"Okay, let's tackle this problem step by step. First, I need to remember what kind of test we're doin",NO
623,PARAM,0.8643,OpenProblemLibrary/NewHampshire/unh_schoolib/Summation_of_Finite_Sequences/sfsnne501.pg,1,PARAMETERIZED,str_cmp($tf->ra_correct_ans),"Okay, let's tackle these true-false questions one by one. I need to remember how the Gauss trick wor",NO
624,PARAM,0.7717,OpenProblemLibrary/Rochester/setAlgebra17FunComposition/beth1_mo.pg,4,PARAMETERIZED,$ans1->cmp,"Find 2·g(6).

From f(2x) = x + 5, let u = 2x, so x = u/2, giving f(u) = u/2 + 5.

f(g(6)) = 13 → g(6",NO
625,PARAM,0.9158,Contrib/Mizzou/Intermediate_Algebra/Factoring/Diff_Squares_GCF.pg,2,PARAMETERIZED,$gcf->cmp(),"Okay, let's see. I need to factor the quadratic expression 5x² + 25x + 30. The problem says to first",NO
626,PARAM,0.7905,OpenProblemLibrary/UBC/calculusStewart/lineIntegrals21.pg,1,PARAMETERIZED,$answer->cmp,"We need to compute $\int_{-1}^{1} |z|\, dz$ along three different paths.

**Path (1): Straight line ",NO
627,PARAM,0.9380,OpenProblemLibrary/maCalcDB/setAlgebra10QuadraticEqns/SA2volume.pg,1,PARAMETERIZED,"num_cmp($ans, mode=>""strict"")","Okay, let's see. I need to find the volume of a sphere when its surface area is given as 163π cm². H",NO
628,PARAM,0.7422,OpenProblemLibrary/MC/PreAlgebra/setPreAlgebraC05S02/ConvertFractionDecimal01.pg,3,PARAMETERIZED,$anses[0]->cmp(),"Rounding 75.6733:

- **Whole number**: Look at tenths digit (6 ≥ 5), round up → 76
- **Tenth place**",NO
629,PARAM,0.7657,OpenProblemLibrary/WHFreeman/Rogawski_Calculus_Early_Transcendentals_Second_Edition/13_Calculus_of_Vector-Valued_Functions/13.1_Vector-Valued_Functions/13.1.28.pg,1,PARAMETERIZED,str_cmp($mc->correct_ans),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
630,PARAM,0.7406,OpenProblemLibrary/Michigan/gateways/integral/topic_logarithms/prob55.pg,1,PARAMETERIZED,$fans->cmp(),"5.751 + 66.23 = 71.981

571.7 - 7.335 = 564.365

Two answers required, in order.
</think>

\boxed{71",NO
631,PARAM,0.7610,OpenProblemLibrary/ma123DB/set12/s11_9_3.pg,6,PARAMETERIZED,num_cmp($ans0),"We need to find $C(\alpha)$, the coefficient of $x^{1992}$ in $(1+x)^\alpha$, then evaluate the inte",NO
632,PARAM,0.7998,OpenProblemLibrary/Rochester/setAlgebra38Counting/sw10_2_33.pg,1,PARAMETERIZED,num_cmp($ans1),"Evaluate: 3 + 4(113 - 4·3³)

First: 3³ = 27, then 4·27 = 108

Inside parentheses: 113 - 108 = 5

The",NO
633,LOW,0.7425,OpenProblemLibrary/Utah/College_Algebra/set2_Functions_and_Their_Graphs/1050s2p12.pg,4,OK,"str_cmp(""<==>"")","Okay, let's tackle part (a) first. The question is asking what operation on both sides of the equati",NO
634,PARAM,0.8503,OpenProblemLibrary/NewHampshire/unh_schoolib/Miscellaneous_Contest_Problems/mcpcnc301.pg,1,PARAMETERIZED,Real($ans)->cmp,"Facing pages are consecutive integers n and n+1.

n(n+1) = 2970

n² + n - 2970 = 0

n = (-1 + √(1 + ",NO
635,PARAM,0.8926,OpenProblemLibrary/LoyolaChicago/Precalc/Chap3Sec1/Connally3-3-1-12-Exponential-functions.pg,3,PARAMETERIZED,"Real(""$a"")->cmp(tolType=>'absolute', tolerance=>'0.0001')","Okay, let's see. The problem is about an exponential function Q = 37.6(0.746)^t. We need to find the",NO
636,PARAM,0.7899,OpenProblemLibrary/AlfredUniv/anton8e/chapter10/10.1/prob2.pg,1,PARAMETERIZED,$N->cmp,"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
637,MED,0.8818,OpenProblemLibrary/Rochester/setPolarCoord1Points/nsAP_G1_1.pg,1,OK,str_cmp( [ @ALPHABET[&invert(@shuffle)] ] ),"I need to convert each polar coordinate to Cartesian using x = r·cos(θ), y = r·sin(θ).

**1. (4, -5π",NO
638,PARAM,0.9693,OpenProblemLibrary/UVA-Stat/setStat212-Homework10/stat212-HW10-20.pg,4,PARAMETERIZED,num_cmp($zstat),"Okay, let's tackle this hypothesis test problem step by step. First, I need to recall what we're doi",NO
639,PARAM,0.9127,OpenProblemLibrary/ASU-topics/setStat/gust57.pg,1,PARAMETERIZED,num_cmp($me),"The margin of error is half the width of the confidence interval.

Width = 21.16 - 14.51 = 6.65

Mar",NO
640,PARAM,0.7655,OpenProblemLibrary/Rochester/setDiscrete9Counting/ur_dis_9_14.pg,1,PARAMETERIZED,num_cmp( $ans ),"Using the binomial theorem, the term with $x^3 y^{13}$ in $({\frac{1}{2}}x + y)^{17}$ requires $k=3$",NO
641,PARAM,0.8939,OpenProblemLibrary/MC/PreAlgebra/setPreAlgebraC03S02/RoundingEstimatingTenthsMult01.pg,2,PARAMETERIZED,"Compute(""$ans2"")->cmp()","Okay, let's see. The problem is to estimate the product of 7.182 and 6.385 by rounding each value to",NO
642,PARAM,0.8695,OpenProblemLibrary/Michigan/Chap1Sec5/Q13.pg,3,PARAMETERIZED,Compute($b)->cmp(),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
643,PARAM,0.8007,OpenProblemLibrary/ASU-topics/setInverseFunctions/pinv1_mo.pg,5,PARAMETERIZED,$f1inverse->cmp,"Okay, let's tackle each of these statements one by one. I need to remember what reciprocal relations",NO
644,PARAM,0.7841,OpenProblemLibrary/Rochester/setDiscrete6Integers/ur_dis_6_3.pg,4,PARAMETERIZED,num_cmp( $a-1 ),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
645,PARAM,0.9515,OpenProblemLibrary/LoyolaChicago/Precalc/Chap1Review/Q27.pg,2,PARAMETERIZED,"fun_cmp($ans,vars=>'n')","Okay, let's see. I need to express profit P as a linear function of the number of passengers n. Hmm,",NO
646,PARAM,0.8783,OpenProblemLibrary/ma123DB/set13/s11_12_17.pg,1,PARAMETERIZED,"num_cmp(""1/fact($d+2)"")","Okay, let's try to figure out how to find a reasonable upper bound on the error for the Taylor polyn",NO
647,PARAM,0.7825,OpenProblemLibrary/ASU-topics/setDiscrete/katie3-4.1.pg,1,PARAMETERIZED,str_cmp( $tf -> ra_correct_ans ),"Okay, let's try to figure out this problem. So, the question is about an algorithm that defines a(n)",NO
648,PARAM,0.9602,OpenProblemLibrary/ASU-topics/setLinearModels/beth1.pg,2,PARAMETERIZED,"fun_cmp( ""$u*x + $W"" )","Okay, let's try to figure out this problem step by step. First, the question is asking for a linear ",NO
649,PARAM,0.7640,OpenProblemLibrary/NewHampshire/unh_schoolib/Summation_of_Finite_Sequences/sfsnne402.pg,11,PARAMETERIZED,Real($ans1)->cmp,"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
650,PARAM,0.7864,OpenProblemLibrary/Michigan/Chap6Sec4/Q03.pg,4,PARAMETERIZED,"Real($yvals[0])->cmp(tolType => 'absolute', tolerance => $diffs[0])","For piecewise linear interpolation with equally spaced nodes of spacing h = 1/n, the error bound is:",NO
651,PARAM,0.9544,OpenProblemLibrary/Union/setFunctionLogExpApplic/ur_le_2_11.pg,2,PARAMETERIZED,Real($ans1)->cmp,"Okay, let's tackle part (a) first. The problem says the rat population is given by n(t) = 73e^(0.03t",NO
652,PARAM,0.7442,OpenProblemLibrary/UMass-Amherst/Abstract-Algebra/PS-CyclicGroups/CyclicGroups8.pg,10,PARAMETERIZED,num_cmp( $seq[0] ),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
653,PARAM,0.9662,OpenProblemLibrary/FortLewis/Algebra/10-5-Modeling-with-Exponentials/MCH-10-5-39.pg,3,PARAMETERIZED,$f->cmp(),"This is a complex or challenging question, and it is difficult to provide a direct and correct answe",NO
654,PARAM,0.7955,Contrib/Wiley/setAnton_Section_0.1/Question8b.pg,1,PARAMETERIZED,$Qlist->correct_ans,"For each input, determine which piece applies:

**f(12):** 12 > 7, so f(12) = √(12+7) = √19

**f(-7)",NO
655,PARAM,0.9334,OpenProblemLibrary/ASU-topics/setLinearModels/jj1.pg,1,PARAMETERIZED,"equation_cmp($ans1, vars=>['L','S'])","Okay, let's see. The problem is about a store offering a 15% discount on all items. We need to write",NO
656,PARAM,0.8442,OpenProblemLibrary/maCalcDB/setAlgebra23PolynomialZeros/quadfromroots2.pg,1,PARAMETERIZED,"fun_cmp(""a*(x-$a/$b)*(x-$c)"", params=>['a'])","Okay, let's see. I need to find a quadratic polynomial that has roots at 5/6 and 3. Hmm, right. Quad",NO
