item_id,qtype,tier_v1,tier_v2,tier_changed,tier_direction,old_teacher_agree,new_teacher_agree,raw_teacher_consensus,norm_teacher_consensus,raw_independent_answer,norm_independent_answer,indep_source,indep_vs_teacher,gold_conflict_flag,gold_best_answer_norm,gold_best_answer_raw,gold_source,n_ans_slots,wolfram_answer,wolfram_confidence,search_answer,search_gold,question_preview
592,MCQ,T2,T2,False,unchanged,3,3,I,I,,,,,False,I,I,teacher_3of3,0,,,,False,A parallel beam of light ray parallel to the X-axis is incident on a parabolic r
593,free_single,T3,T3,False,unchanged,2,2,19.4,19.4,,,,,False,19.4,19.4,teacher_2of3,1,,,,False,A ship is sailing due north. At a certain point the bearing of a lighthouse is N
594,MCQ,T2,T2,False,unchanged,3,3,F,F,,,,,False,F,F,teacher_3of3,0,,,,False,Let the probability distribution of the random variable $\mathrm{X}$ be $\mathrm
595,free_multi,T3,T2,True,promoted,2,3,"A, D, E, G, probability","A,D,E,G,probability",,,,,False,"A,D,E,G,probability","A, D, E, G, probability",teacher_3of3,2,,,,False,This question concerns the likelihood for logistic regression. Suppose your data
596,MCQ,T2,T2,False,unchanged,3,3,G,G,,,,,False,G,G,teacher_3of3,0,,,,False,We now define an algorithm: The definition of a(n) is the sequence obtained by a
597,MCQ,T2,T2,False,unchanged,3,3,B,B,,,,,False,B,B,teacher_3of3,0,,,,False,$ABC$ is a triangle with integer side lengths. Extend $\overline{AC}$ beyond $C$
598,MCQ,T3,T3,False,unchanged,2,2,G,G,,,,,False,G,G,teacher_2of3,0,,,,False,What is the result of replacing the following quadratic form with the standard f
599,free_single,T3,T3,False,unchanged,2,2,1.81,1.81,,,,,False,1.81,1.81,teacher_2of3,1,,,,False,An SRS of size 22 is drawn from a population that has a normal distribution. The
600,MCQ,T2,T2,False,unchanged,3,3,I,I,,,,,False,I,I,teacher_3of3,0,,,,False,"Let the matrix \( N = \begin{bmatrix} 0 & A \\ B & 0 \end{bmatrix} \), where \( "
601,free_multi,T3,T4,True,demoted,1,2,"3s-1,2s+1","3s-1,2s+1",(2s+1)(3s-1),(2s+1)(3s-1),search_GOLD,disagree,True,,,conflict,2,,,(2s+1)(3s-1),True,Factor the expression and simplify your answer as much as possible: $6 s^2+s-1=\
602,free_multi,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,3,,,,False,Heights (in centimeters) and weights (in kilograms) of $7$ supermodels are given
603,free_multi,T1,T2,True,demoted,3,3,"C,A,B","C,A,B",,,,,False,"C,A,B","C,A,B",teacher_3of3,3,,,,False,"For each problem, select the best response. (a) Which of the following is least "
604,MCQ,T2,T2,False,unchanged,3,3,J,J,,,,,False,J,J,teacher_3of3,0,,,,False,"A ray of light passing through the point A$(1, 2, 3)$, strikes the plane $x + y "
605,free_single,T1,T1,False,unchanged,3,3,45.6,45.6,45.6,45.6,search_GOLD,agree,False,45.6,45.6,search_GOLD,1,,,45.6,True,A mountain moves toward the west by $7.6$ millimeters per year. In the past $6$ 
606,MCQ,T3,T3,False,unchanged,2,2,E,E,,,,,False,E,E,teacher_2of3,0,,,,False,"Consider the sequence defined by $y_0=1$, $y_1=2$, and $y_a=4y_{a-1}-y_{a-2}$ fo"
607,free_multi,T3,T3,False,unchanged,2,2,"0,0,4,0,0,14,6,6,20,-6,-6,0,-4,-4,10,-4,-4,-12","0,0,4,0,0,14,6,6,20,-6,-6,0,-4,-4,10,-4,-4,-12",,,,,False,"0,0,4,0,0,14,6,6,20,-6,-6,0,-4,-4,10,-4,-4,-12","0,0,4,0,0,14,6,6,20,-6,-6,0,-4,-4,10,-4,-4,-12",teacher_2of3,18,,,,False,What center should a sphere of radius 4 have so that it sits on the xy plane wit
608,free_multi,T3,T3,False,unchanged,2,2,"B,A,A,1981","B,A,A,1981",,,,,False,"B,A,A,1981","B,A,A,1981",teacher_2of3,4,,,,False,"Since Roger Bannister broke the 4-minute mile on May 6, 1954, the record has bee"
609,free_single,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,1,,,,False,A convertible and a minivan leave a highway junction at the same time. The conve
610,free_single,T2,T2,False,unchanged,3,3,4\pi,4\pi,,,,,False,4\pi,4\pi,teacher_3of3,0,,,,False,Let $R$ be the region in the complex plane enclosed by the curve $f(\theta)=e^{i
611,free_single,T4,T3,True,promoted,1,2,1.3560,1.3560,,,,,False,1.3560,1.3560,teacher_2of3,1,,,,False,A regression line using 33 observations produced SSR=140 and SSE=57. Determine t
612,free_multi,T2,T2,False,unchanged,3,3,"68,81","68,81",,,,,False,"68,81","68,81",teacher_3of3,2,,,,False,Write the following rational number in simplest form: $\frac{24560172}{29255499}
613,MCQ,T2,T2,False,unchanged,3,3,I,I,,,,,False,I,I,teacher_3of3,0,,,,False,"What is the expression for $\beta$ being linearly represented by $\alpha_{1}, \a"
614,MCQ,T3,T3,False,unchanged,2,2,I,I,,,,,False,I,I,teacher_2of3,0,,,,False,Allow the expression $x \left( x-a \right) \left( x-b \right) \left( x-c \right)
615,free_multi,T2,T2,False,unchanged,3,3,"14,9","14,9",,,,,False,"14,9","14,9",teacher_3of3,2,,,,False,An amateur cyclist is training for a road race. He rode the first 42-mile portio
616,MCQ,T2,T2,False,unchanged,3,3,J,J,,,,,False,J,J,teacher_3of3,0,,,,False,The general solution of the equation $y''+y= sin 2 x$ is
617,free_multi,T4,T3,True,promoted,1,2,"left, 7, up, 6","left,7,up,6",,,,,False,"left,7,up,6","left, 7, up, 6",teacher_2of3,4,,,,False,Describe a series of shifts which translates the graph $y=(x-7)^3-6$ back onto t
618,MCQ,T2,T2,False,unchanged,3,3,A,A,,,,,False,A,A,teacher_3of3,0,,,,False,The volume of the solid of revolution formed by rotating the region bounded by t
619,free_multi,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,3,,,,False,Test the claim that the two samples described below come from populations with t
620,free_multi,T3,T3,False,unchanged,2,2,"\frac{4}{\sqrt7},\frac{16}{7},2.167,B","\frac{4}{\sqrt{7}},\frac{16}{7},2.167,B",,,,,False,"\frac{4}{\sqrt{7}},\frac{16}{7},2.167,B","\frac{4}{\sqrt7},\frac{16}{7},2.167,B",teacher_2of3,4,,,,False,A random sample of $n=8$ observations from a normal population produced the foll
621,free_single,T3,T2,True,promoted,2,3,153-k,153-k,,,,,False,153-k,153-k,teacher_3of3,1,,,,False,"Two numbers have a sum of $153$. If one number is $k$, represent the other numbe"
622,free_multi,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,4,"3.854, 2.567, Yes",PARTIAL,,False,There is a lot of interest in the relationship between studying music and studyi
623,free_multi,T3,T3,False,unchanged,2,2,"True,False,False,False,True,True","True,False,False,False,True,True",,,,,False,"True,False,False,False,True,True","True,False,False,False,True,True",teacher_2of3,6,,,,False,"Now that we have looked at the Gauss Trick, we would like to see why it works. M"
624,MCQ,T2,T2,False,unchanged,3,3,F,F,,,,,False,F,F,teacher_3of3,0,,,,False,"If f(2x) = x + 5 and f(g(6)) = 13, then 2 * g(6) ="
625,free_single,T2,T2,False,unchanged,3,3,5(x+2)(x+3),5(x+2)(x+3),,,,,False,5(x+2)(x+3),5(x+2)(x+3),teacher_3of3,1,,,,False,Factor out the greatest common factor first and place it in front. Then factorin
626,MCQ,T2,T2,False,unchanged,3,3,G,G,,,,,False,G,G,teacher_3of3,0,,,,False,"Calculate the integral $\int_{-1}^{1} \mid z \mid \mathrm{d} z$, with the integr"
627,free_single,T4,T3,True,promoted,1,2,\frac{163\sqrt{163}\pi}{6},\frac{163\sqrt{163}\pi}{6},,,,,False,\frac{163\sqrt{163}\pi}{6},\frac{163\sqrt{163}\pi}{6},teacher_2of3,1,,,,False,"Given that the surface area of a sphere is 163 $\pi$ cm $^2$, find its volume. N"
628,free_multi,T3,T2,True,promoted,2,3,"76, 75.7, 75.67, 75.673","76,75.7,75.67,75.673",,,,,False,"76,75.7,75.67,75.673","76, 75.7, 75.67, 75.673",teacher_3of3,4,,,,False,Round the decimal $75.6733$ to the specified places. Round to a whole number: [A
629,free_single,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,0,,,,False,"There are $n$ cities in a country, where $n \geq 100$ is an integer. Some pairs "
630,free_multi,T3,T2,True,promoted,2,3,"71.981, 564.365","71.981,564.365",,,,,False,"71.981,564.365","71.981, 564.365",teacher_3of3,2,,,,False,5.751+66.23=[ANS] 571.7-7.335=[ANS]
631,MCQ,T2,T2,False,unchanged,3,3,A,A,,,,,False,A,A,teacher_3of3,0,,,,False,Define $C(\alpha)$ to be the coefficient of $x^{1992}$ in the power series about
632,free_single,T2,T2,False,unchanged,3,3,23,23,,,,,False,23,23,teacher_3of3,1,,,,False,Evaluate this expression: ${3+4(113-4\cdot3^{3})=}$ [ANS]
633,free_multi,T1,T1,False,unchanged,3,3,"B,D,8","B,D,8","B, D, 8","B,D,8",wolfram_HIGH,agree,False,"B,D,8","B, D, 8",wolfram_HIGH,2,"B, D, 8",HIGH,,False,(a) What operation on both sides of the equation $7x=56$ isolates the variable o
634,free_single,T2,T2,False,unchanged,3,3,109,109,,,,,False,109,109,teacher_3of3,1,,,,False,A book is opened to a page at random. The product of the facing page numbers is 
635,free_multi,T4,T3,True,promoted,1,2,"37.6,0.746,-25.4\%","37.6,0.746,-25.4",,,,,False,"37.6,0.746,-25.4","37.6,0.746,-25.4\%",teacher_2of3,3,,,,False,"Suppose $Q=37.6(0.746)^t$. Give the starting value $a$, the growth factor $b$, a"
636,free_single,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,0,,,,False,"Let $n$ be a positive integer. There exist $n$ ordered triples$$(x_1, y_1, z_1),"
637,free_multi,T2,T2,False,unchanged,3,3,"A,B,F,C,D,E","A,B,F,C,D,E",,,,,False,"A,B,F,C,D,E","A,B,F,C,D,E",teacher_3of3,6,,,,False,"For each set of Polar coordinates $(r,\theta)$, match the equivalent Cartesian c"
638,free_multi,T3,T4,True,demoted,1,2,"0.151,(-infty, -1.751)U(1.751, infty),0.880,D","0.151,(-infty,-1.751)U(1.751,infty),0.880,D","0.15, (-infty, -1.75)U(1.75, infty), 0.88, D","0.15,(-infty,-1.75)U(1.75,infty),0.88,D",wolfram_HIGH,disagree,True,,,conflict,4,"0.15, (-infty, -1.75)U(1.75, infty), 0.88, D",HIGH,,False,An Office of Admission document claims that 55.9\% of UVA undergraduates are fem
639,free_single,T2,T2,False,unchanged,3,3,3.325,3.325,,,,,False,3.325,3.325,teacher_3of3,1,,,,False,Suppose you calculate a 99\% confidence interval of 14.51 to 21.16. Determine th
640,MCQ,T2,T2,False,unchanged,3,3,G,G,,,,,False,G,G,teacher_3of3,0,,,,False,What is the coefficient of $x^3y^{13}$ in $\left(\frac 12x + y\right)^{17}$ ?
641,free_multi,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,2,,,,False,Estimate the product by rounding each of the given values to the nearest tenth. 
642,free_multi,T3,T1,True,promoted,2,3,"6,\frac{\pi}{3},13","6,\frac{\pi}{3},13","amp=6, period=pi/3, max=13","amp=6,period=pi/3,max=13",search_GOLD,agree,False,"amp=6,period=pi/3,max=13","amp=6, period=pi/3, max=13",search_GOLD,3,,,"amp=6, period=pi/3, max=13",True,Consider the function $y=7+6 \cos(6x)$. (a) What is its amplitude? [ANS]. (b) Wh
643,free_multi,T4,T3,True,promoted,1,2,"True, False, False, True, False","True,False,False,True,False",,,,,False,"True,False,False,True,False","True, False, False, True, False",teacher_2of3,5,,,,False,Are the following statements true or false? [ANS] 1. If $f$ and $h$ are reciproc
644,MCQ,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,0,,,,False,"How many positive integers $n\le 2010$ satisfy $\phi (n)|n$ , where $ \phi (n)$ "
645,free_single,T2,T2,False,unchanged,3,3,129n-11500,129n-11500,,,,,False,129n-11500,129n-11500,teacher_3of3,1,,,,False,"A flight costs \$11,500 to operate, regardless of the number of passengers. Each"
646,MCQ,T3,T3,False,unchanged,2,2,A,A,,,,,False,A,A,teacher_2of3,0,,,,False,"Find a ""reasonable"" upper-bound on the error in approximating $f(x) = (x-1) \cdo"
647,MCQ,T3,T3,False,unchanged,2,2,J,J,,,,,False,J,J,teacher_2of3,0,,,,False,We now define an algorithm: The definition of a(n) is: Periods of reciprocals of
648,free_multi,T4,T2,True,promoted,1,3,"W=11.51+0.83x,30.60","11.51+0.83x,30.60",,,,,False,"11.51+0.83x,30.60","W=11.51+0.83x,30.60",teacher_3of3,2,,,,False,"A manufacturer pays its assembly line workers \$11.51 per hour. In addition, wor"
649,free_single,T3,T3,False,unchanged,2,2,300,300,,,,,False,300,300,teacher_2of3,0,,,,False,"Let $n$ be a positive integer. Given an $n\times n$ board, the unit cell in the "
650,MCQ,T2,T2,False,unchanged,3,3,J,J,,,,,False,J,J,teacher_3of3,0,,,,False,"Let $f(x) = \mathrm{e}^{x}$. On the interval $\left[ 0, 1 \right]$, provide a ta"
651,free_multi,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,2,,,,False,The rat population in a major metropolitan city is given by the formula $ n(t)=7
652,free_single,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,0,,,,False,"Let $G$ be a finite abelian group. There is a magic box $T$. At any point, an el"
653,free_multi,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,3,,,,False,Nicotine leaves the body at a constant rate. At a time of $4$ hours after smokin
654,free_multi,T2,T2,False,unchanged,3,3,"\sqrt{19},2,2,2","\sqrt{19},2,2,2",,,,,False,"\sqrt{19},2,2,2","\sqrt{19},2,2,2",teacher_3of3,4,,,,False,"Find $\small{f(12), f(-7), f(\pi), \;\mbox{and}\; f(-7.1)}$ for: \small{f(x)=\be"
655,free_single,T3,T2,True,promoted,2,3,S = 0.85L,0.85L,,,,,False,0.85L,S = 0.85L,teacher_3of3,1,,,,False,A store is offering a 15\% discount on all items. Write an equation relating the
656,free_single,T4,T2,True,promoted,1,3,6x^2 - 23x + 15,6x^2-23x+15,,,,,False,6x^2-23x+15,6x^2 - 23x + 15,teacher_3of3,1,,,,False,Enter a quadratic polynomial which has roots at 5/6 and 3. [ANS]
657,free_multi,T3,T4,True,demoted,1,2,"180-2\sqrt{14},180+2\sqrt{14},180-2\sqrt{12.7},180+2\sqrt{12.7},0,\sqrt{26.7},-2\sqrt{26.7},2\sqrt{26.7}","180-2\sqrt{14},180+2\sqrt{14},180-2\sqrt{12.7},180+2\sqrt{12.7},0,\sqrt{26.7},-2\sqrt{26.7},2\sqrt{26.7}","172.52, 187.48, 172.87, 187.13, 0, 5.167, -10.33, 10.33","172.52,187.48,172.87,187.13,0,5.167,-10.33,10.33",wolfram_HIGH,disagree,True,,,conflict,8,"172.52, 187.48, 172.87, 187.13, 0, 5.167, -10.33, 10.33",HIGH,,False,The purpose of this question is to compare the variability of $\overline{x}_1$ a
658,MCQ,T2,T2,False,unchanged,3,3,A,A,,,,,False,A,A,teacher_3of3,0,,,,False,Let $f(x) = 4x^3 + 2x^2 + x + 1$. Try to find a polynomial $P_2(x)$ of degree no
659,free_single,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,1,,,,False,"Suppose that for a given data set, $s_x^2=550, \quad s_y^2=820, \quad \mbox{cov}"
660,MCQ,T3,T3,False,unchanged,2,2,C,C,,,,,False,C,C,teacher_2of3,0,,,,False,"Find $I=\int \frac{ 5 }{ 1+\sqrt{(x+1)^2+1} } \, dx$."
661,free_multi,T4,T2,True,promoted,1,3,"r=4+h/1000,\ w=2880/(4+h/1000)^2","r=4+h/1000,\w=2880/(4+h/1000)^2",,,,,False,"r=4+h/1000,\w=2880/(4+h/1000)^2","r=4+h/1000,\ w=2880/(4+h/1000)^2",teacher_3of3,2,,,,False,An astronaut $r$ thousand miles from the center of the earth weighs $2880/r^2$ p
662,free_single,T2,T2,False,unchanged,3,3,23,23,,,,,False,23,23,teacher_3of3,1,,,,False,Fabrienne hired a face-painter for a birthday party. The painter charged a flat 
663,MCQ,T2,T2,False,unchanged,3,3,F,F,,,,,False,F,F,teacher_3of3,0,,,,False,We now define an algorithm: The definition of a(n) is Lucas and Lehmer numbers w
664,free_multi,T2,T2,False,unchanged,3,3,"\frac{83}{100},\frac{83}{99}","\frac{83}{100},\frac{83}{99}",,,,,False,"\frac{83}{100},\frac{83}{99}","\frac{83}{100},\frac{83}{99}",teacher_3of3,2,,,,False,Express each decimal as a fraction or mixed number in simplest form. 1) 0.83=[AN
665,MCQ,T2,T2,False,unchanged,3,3,B,B,,,,,False,B,B,teacher_3of3,0,,,,False,"Let $f(x)=\int_{x}^{{{x}^{2}}}{{{e}^{-x{{y}^{2}}}}} \text{d}y$, then ${f}'(y)=$"
666,free_multi,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,2,,,,False,Suppose that the sales at Borders bookstores went from $76$ million dollars in $
667,MCQ,T2,T2,False,unchanged,3,3,H,H,,,,,False,H,H,teacher_3of3,0,,,,False,Find the particular solution of the differential equation $y''[x+(y')^{2}] = y'$
668,MCQ,T2,T2,False,unchanged,3,3,G,G,,,,,False,G,G,teacher_3of3,0,,,,False,Compute the largest integer $n$ such that $2005^{2^{100}} - 2003^{2^{100}}$ is d
669,MCQ,T2,T2,False,unchanged,3,3,H,H,,,,,False,H,H,teacher_3of3,0,,,,False,A particle has a velocity u towards the east at t = 0. Its acceleration is towar
670,MCQ,T2,T2,False,unchanged,3,3,D,D,,,,,False,D,D,teacher_3of3,0,,,,False,What is the number of iterations required in total to generate all the sub-keys 
671,free_multi,T1,T2,True,demoted,3,3,"1.71,113.2","1.71,113.2",,,,,False,"1.71,113.2","1.71,113.2",teacher_3of3,2,,,,False,5.7 $\times$ 0.3=[ANS] 56.6 $\div$ 0.5=[ANS]
672,MCQ,T2,T2,False,unchanged,3,3,D,D,,,,,False,D,D,teacher_3of3,0,,,,False,"Evaluate $L=\lim_{(x,y) \to (-1,1)}\left(\frac{ x \cdot y \cdot (x+y)-5 \cdot y "
673,free_single,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,0,,,,False,"Consider a $2025\times 2025$ board where we identify the squares with pairs $(i,"
674,free_single,T2,T2,False,unchanged,3,3,8x+7,8x+7,,,,,False,8x+7,8x+7,teacher_3of3,1,,,,False,"Add the two binomials, making sure to simplify your answer as much as possible. "
675,MCQ,T2,T2,False,unchanged,3,3,B,B,,,,,False,B,B,teacher_3of3,0,,,,False,We now define an algorithm: The definition of a(n) is given by the Hurwitz-Radon
676,free_multi,T2,T2,False,unchanged,3,3,"D,A,A","D,A,A",,,,,False,"D,A,A","D,A,A",teacher_3of3,3,,,,False,One hundred volunteers who suffer from severe depression are available for a stu
677,MCQ,T2,T2,False,unchanged,3,3,F,F,,,,,False,F,F,teacher_3of3,0,,,,False,"The number of home runs the Boston Red Sox hit in eight consecutivegames were 2,"
678,free_single,T2,T2,False,unchanged,3,3,13960,13960,,,,,False,13960,13960,teacher_3of3,1,,,,False,Teaneck High had an enrollment of 11510 in 1986 and an enrollment of 12910 in ye
679,free_single,T3,T3,False,unchanged,2,2,11,11,,,,,False,11,11,teacher_2of3,1,,,,False,A grain silo consists of a cylindrical main section and a hemispherical roof. If
680,free_multi,T4,T3,True,promoted,1,2,"0.035, 0.0525, 0.0775, A","0.035,0.0525,0.0775,A",,,,,False,"0.035,0.0525,0.0775,A","0.035, 0.0525, 0.0775, A",teacher_2of3,4,,,,False,"Calculate the successive average rates of change for the function, $H(x)$ in the"
681,free_multi,T3,T2,True,promoted,2,3,"28900, 170, 135, 205","28900,170,135,205",,,,,False,"28900,170,135,205","28900, 170, 135, 205",teacher_3of3,4,,,,False,"Currently, an artist can sell $240$ paintings every year at the price of ${\$100"
682,MCQ,T2,T2,False,unchanged,3,3,G,G,,,,,False,G,G,teacher_3of3,0,,,,False,"Let $N$ be the number of ordered triples $(a,b,c)$ of positive integers such tha"
683,free_single,T2,T2,False,unchanged,3,3,-0.65,-0.65,,,,,False,-0.65,-0.65,teacher_3of3,1,,,,False,Change the fraction ${-{\textstyle\frac{13}{20}}}$ into a decimal. ${{-{\textsty
684,free_single,T3,T3,False,unchanged,2,2,-1.55,-1.55,,,,,False,-1.55,-1.55,teacher_2of3,1,,,,False,Find the critical $z$ value for a left-tailed test using a significance level of
685,free_single,T4,T3,True,promoted,1,2,C and D,CandD,,,,,False,CandD,C and D,teacher_2of3,1,,,,False,In which of the following scenarios will conducting a paired $t$-test for means 
686,MCQ,T2,T2,False,unchanged,3,3,D,D,,,,,False,D,D,teacher_3of3,0,,,,False,"If a real number x is chosen at random in the interval [0, 3] and a real number "
687,free_single,T2,T2,False,unchanged,3,3,24500,24500,,,,,False,24500,24500,teacher_3of3,1,,,,False,A construction company must pay a fine for completing a job late. The company us
688,free_single,T4,T4,False,unchanged,1,1,,,,,,,False,,,none,0,,,,False,"In Mexico, there live $n$ Mexicans, some pairs of which know each other. They de"
689,free_multi,T2,T2,False,unchanged,3,3,"45,43","45,43",,,,,False,"45,43","45,43",teacher_3of3,2,,,,False,"During a one-month promotional campaign, Tiger Films gave either a free DVD rent"
690,MCQ,T3,T3,False,unchanged,2,2,H,H,,,,,False,H,H,teacher_2of3,0,,,,False,Use common logarithms or natural logarithms and a calculator to evaluate to four
691,free_single,T3,T3,False,unchanged,2,2,"(19.67, 26.99)","(19.67,26.99)",,,,,False,"(19.67,26.99)","(19.67, 26.99)",teacher_2of3,1,,,,False,How many rounds of golf do those physicians who play golf play per year? A surve
692,free_single,T2,T2,False,unchanged,3,3,1.24,1.24,,,,,False,1.24,1.24,teacher_3of3,1,,,,False,Find the positive value of $x$ which satisfies $x=3.8 \cos(x)$. Give the answer 
693,free_multi,T3,T2,True,promoted,2,3,"30,\frac{15}{2},\frac{11}{2}","30,\frac{15}{2},\frac{11}{2}",,,,,False,"30,\frac{15}{2},\frac{11}{2}","30,\frac{15}{2},\frac{11}{2}",teacher_3of3,3,,,,False,Let $y=f(x)$ be a periodic function whose values are given below. Find the perio
694,free_multi,T3,T3,False,unchanged,2,2,"C(x)=6750+9x,\ R(x)=36x,\ P(x)=27x-6750,\ 250","C(x)=6750+9x,\R(x)=36x,\P(x)=27x-6750,\250",,,,,False,"C(x)=6750+9x,\R(x)=36x,\P(x)=27x-6750,\250","C(x)=6750+9x,\ R(x)=36x,\ P(x)=27x-6750,\ 250",teacher_2of3,4,,,,False,"Bea T. Howen, a sophomore college student, lost her scholarship after receiving "
695,MCQ,T2,T2,False,unchanged,3,3,E,E,,,,,False,E,E,teacher_3of3,0,,,,False,"Arrange the infinitesimal quantities $\alpha=\sqrt{1+x^{2}}-\cos x \, \quad\beta"
696,free_multi,T3,T3,False,unchanged,2,2,"x+8,-81","x+8,-81",,,,,False,"x+8,-81","x+8,-81",teacher_2of3,2,,,,False,Complete the square by writing $-17+16x+x^2$ in the form $(x-h)^2+k$. Note: the 
