item_id,item_type,predicted_kaggle_answer,confidence_pct,tier,runner_up_answer,runner_up_pct,num_submissions_agreeing,num_submissions_with_answer,teacher_consensus,teacher_agrees,investigation_flag,submission_answer_distribution_json
745,free,"2 \sin C \cos C, \cos A \cos B - \sin A \sin B, \dfrac{2 \tan C}{1 - \tan^2 C}, \sin A \cos B - \cos A \sin B, \sin A \cos B + \cos A \sin B, \cos A \cos B + \sin A \sin B, \dfrac{1 - \cos x}{\sin x}, \cos^2 C - \sin^2 C",70.98,3,"2\sinC\cosC,\cosA\cosB-\sinA\sinB,\dfrac{2\tanC}{1-\tan^2C},\sinA\cosB-\cosA\sinB,\sinA\cosB+\cosA\sinB,\cosA\cosB+\sinA\sinB,\dfrac{1-\cosx}{\sinx},2\cos^2C-1",19.55,3,12,,False,False,"{""2\\sinC\\cosC,\\cosA\\cosB-\\sinA\\sinB,\\dfrac{2\\tanC}{1-\\tan^2C},\\sinA\\cosB-\\cosA\\sinB,\\sinA\\cosB+\\cosA\\sinB,\\cosA\\cosB+\\sinA\\sinB,\\dfrac{1-\\cosx}{\\sinx},\\cos^2C-\\sin^2C"": 3, ""2\\sinC\\cosC,\\cosA\\cosB-\\sinA\\sinB,\\dfrac{2\\tanC}{1-\\tan^2C},\\sinA\\cosB-\\cosA\\sinB,\\sinA\\cosB+\\cosA\\sinB,\\cosA\\cosB+\\sinA\\sinB,\\dfrac{1-\\cosx}{\\sinx},2\\cos^2C-1"": 1, ""2\\sinC\\cosC,\\cosA\\cosB-\\sinA\\sinB,\\frac{2\\tanC}{1-\\tan^2C},\\sinA\\cosB-\\cosA\\sinB,\\sinA\\cosB+\\cosA\\sinB,\\cosA\\cosB+\\sinA\\sinB,\\frac{\\sinx}{1+\\cosx},\\cos^2C-\\sin^2C"": 3, ""2\\cos^2C-1"": 2, ""2\\sin(C)\\cos(C),\\-\\cos(C),\\\\frac{2\\tan(C)}{1-\\tan^2(C)},\\\\sin(A)\\cos(B)-\\cos(A)\\sin(B),\\\\sin(C),\\\\cos(A)\\cos(B)+\\sin(A)\\sin(B),\\\\frac{\\sin(x)}{1+\\cos(x)},\\\\cos^2(C)-\\sin^2(C)"": 2, ""PLACEHOLDER_0745"": 1}"
746,free,"17417, 30856, 808694, 103863, 876259, 924095, 21108",97.68,1,21108,6.66,5,12,"17417,30856,808694,103863,876259,924095,21108",True,False,"{""17417,30856,808694,103863,876259,924095,21108"": 5, ""21108"": 2, ""PLACEHOLDER_0746"": 3, ""17418"": 2}"
747,MCQ,A,99.0,1,INVALID,1.27,7,12,A,True,False,"{""A"": 7, ""PLACEHOLDER_0747"": 3, ""INVALID"": 2}"
748,free,B,58.31,4,"20.79,\3,\11.34,\B",38.06,5,12,,False,False,"{""B"": 5, ""20.79,\\3,\\11.34,\\B"": 1, ""222.45,186.55,79.43,66.57,50.04,41.96,31.01,25.99,20.81,3,11.345,B"": 3, ""222.51,186.49,79.43,66.57,50.05,41.95,31.01,25.99,20.789,3,11.345,B"": 2, ""PLACEHOLDER_0748"": 1}"
749,free,"9 + 5n, (-1)^{n+1}(5n + 9)",47.97,4,"5n+9,(-1)^{n+1}(5n+9)",23.62,2,12,,False,False,"{""9+5n,(-1)^{n+1}(5n+9)"": 2, ""5n+9,(-1)^{n+1}(5n+9)"": 1, ""\\text{notexponential}"": 2, ""5,5,5,5,5,\\text{is},14/9,19/14,24/19,29/24,34/29,\\text{isnot},9+5n,(-1)^{n+1}(9+5n)"": 3, ""(-1)^{n+1}(5n+9)"": 1, ""5{,}5{,}5{,}5{,}5,\\is,\\14/9{,}19/14{,}24/19{,}29/24{,}34/29,\\isnot,\\5n+9,\\(-1)^{n+1}(5n+9)"": 2, ""PLACEHOLDER_0749"": 1}"
750,free,"C, E",96.23,1,"36.98\%,\ln(0.95),C,E",1.77,6,12,,False,False,"{""C,E"": 6, ""36.98,\\ln(0.95)\\approx-0.0513,C{,}E"": 3, ""36.98\\%,\\ln(0.95),C,E"": 2, ""PLACEHOLDER_0750"": 1}"
751,free,45,63.1,3,31,25.61,1,8,,False,False,"{""31"": 4, ""45"": 1, ""2"": 1, ""PLACEHOLDER_0751"": 2}"
752,MCQ,D,92.2,1,B,11.95,6,12,D,True,False,"{""D"": 6, ""B"": 1, ""PLACEHOLDER_0752"": 3, ""INVALID"": 2}"
753,free,16.56,96.23,1,"A,0.246,AandB,16.6",1.77,6,12,,False,False,"{""16.56"": 6, ""A,0.246,A,16.6"": 3, ""A,0.246,AandB,16.6"": 2, ""PLACEHOLDER_0753"": 1}"
754,free,60x^2 + 65x,77.43,3,60x^{2}+65x,14.5,8,12,,False,False,"{""60x^2+65x"": 8, ""60x^{2}+65x"": 3, ""PLACEHOLDER_0754"": 1}"
755,MCQ,F,99.0,1,INVALID,1.27,7,12,F,True,False,"{""F"": 7, ""PLACEHOLDER_0755"": 3, ""INVALID"": 2}"
756,free,"109.3, 520.2",72.27,3,"109.27\text{feet},520.16\text{feet}",10.14,4,12,,False,False,"{""109.3,520.2"": 4, ""109.27\\text{feet},520.16\\text{feet}"": 1, ""520.16"": 1, ""520.2"": 1, ""109.27ft,520.16ft"": 2, ""520.2,109.3,520.2"": 1, ""PLACEHOLDER_0756"": 2}"
757,free,C,77.43,3,C.Kevin\only,14.5,8,12,,False,False,"{""C"": 8, ""C.Kevin\\only"": 3, ""PLACEHOLDER_0757"": 1}"
758,free,C,99.0,1,INVALID,1.27,7,12,C,True,False,"{""C"": 7, ""PLACEHOLDER_0758"": 3, ""INVALID"": 2}"
759,free,C,84.12,2,C.normaldistribution,15.33,8,12,,False,False,"{""C"": 8, ""C.normaldistribution"": 2, ""PLACEHOLDER_0759"": 2}"
760,MCQ,I,77.43,3,D,14.5,8,12,,False,False,"{""I"": 8, ""D"": 3, ""PLACEHOLDER_0760"": 1}"
761,free,5f(n-1) + 4,77.43,3,f(n)=5f(n-1)+4,14.5,8,12,,False,False,"{""5f(n-1)+4"": 8, ""f(n)=5f(n-1)+4"": 3, ""PLACEHOLDER_0761"": 1}"
762,free,110x^2 + 42x,77.43,3,2x(55x+21),14.5,8,12,,False,False,"{""110x^2+42x"": 8, ""2x(55x+21)"": 3, ""PLACEHOLDER_0762"": 1}"
763,free,"13.00, 2.667",81.86,2,8/3,8.28,4,12,,False,False,"{""13,2.667"": 4, ""4+9,2.66667"": 3, ""8/3"": 1, ""2.667"": 1, ""4+9,8\\div3"": 2, ""PLACEHOLDER_0763"": 1}"
764,free,\dfrac{(a + b)(a - b)^4}{c^5},68.32,3,\frac{(a+b)(a-b)^4}{c^5},20.61,6,12,\frac{(a+b)(a-b)^4}{c^5},False,True,"{""\\dfrac{(a+b)(a-b)^4}{c^5}"": 6, ""\\frac{(a+b)(a-b)^4}{c^5}"": 1, ""PLACEHOLDER_0764"": 3, ""-44"": 2}"
765,MCQ,A,99.0,1,INVALID,1.27,7,12,A,True,False,"{""A"": 7, ""PLACEHOLDER_0765"": 3, ""INVALID"": 2}"
766,free,11.4285,35.74,5,11.4286,35.16,1,12,,False,False,"{""4.375,7.3333,11.4286"": 6, ""4.375,7.3333\\ldots,11.428571\\ldots"": 3, ""11.4285"": 1, ""11.4286"": 1, ""PLACEHOLDER_0766"": 1}"
767,MCQ,D,99.0,1,INVALID,1.27,7,12,D,True,False,"{""D"": 7, ""PLACEHOLDER_0767"": 3, ""INVALID"": 2}"
768,MCQ,G,92.2,1,B,11.95,6,12,G,True,False,"{""G"": 6, ""B"": 1, ""PLACEHOLDER_0768"": 3, ""INVALID"": 2}"
769,free,1620,99.0,1,1621,1.27,7,12,1620,True,False,"{""1620"": 7, ""PLACEHOLDER_0769"": 3, ""1621"": 2}"
770,free,"3,4,1,3,2,1,2,2,\frac12,2",59.19,4,2,30.93,1,12,,False,False,"{""3,4,1,3,2,1,2,2,0.5,2"": 7, ""3,4,1,3,2,1,2,2,\\frac12,2"": 1, ""2"": 2, ""PLACEHOLDER_0770"": 2}"
771,free,2,99.0,1,3,1.27,7,12,2,True,False,"{""2"": 7, ""PLACEHOLDER_0771"": 3, ""3"": 2}"
772,MCQ,J,62.3,3,INVALID,26.73,3,12,,False,False,"{""J"": 3, ""A"": 2, ""H"": 4, ""INVALID"": 1, ""PLACEHOLDER_0772"": 2}"
773,free,\dfrac{3a - 14}{3},35.48,5,a-\dfrac{14}{3},29.68,5,12,\frac{3a-14}{3},False,True,"{""\\dfrac{3a-14}{3}"": 5, ""a-\\dfrac{14}{3}"": 1, ""INVALID"": 1, ""\\frac{3a-14}{3}"": 2, ""a-\\frac{14}{3}"": 1, ""PLACEHOLDER_0773"": 2}"
774,free,"24, 28, 33, 39, 42",97.68,1,42,6.66,5,12,"24, 28, 33, 39, 42",True,False,"{""24,28,33,39,42"": 5, ""42"": 2, ""PLACEHOLDER_0774"": 3, ""25"": 2}"
775,free,6\sin(x - 7) - 36,45.58,4,6\sin(x-7)-6,37.22,2,12,y=6\sin(x-7)-6,False,True,"{""6\\sin(x-7)-6"": 6, ""6\\sin(x-7)-36"": 2, ""y=6\\sin(x-7)-6"": 2, ""PLACEHOLDER_0775"": 2}"
776,free,17 \frac{1}{2},66.72,3,A,23.71,9,12,,False,False,"{""17\\frac{1}{2}"": 9, ""A"": 2, ""PLACEHOLDER_0776"": 1}"
777,free,8,99.0,1,9,1.27,7,12,8,True,False,"{""8"": 7, ""PLACEHOLDER_0777"": 3, ""9"": 2}"
778,MCQ,I,99.0,1,INVALID,1.27,7,12,I,True,False,"{""I"": 7, ""PLACEHOLDER_0778"": 3, ""INVALID"": 2}"
779,MCQ,F,77.43,3,A,14.5,8,12,,False,False,"{""F"": 8, ""A"": 3, ""PLACEHOLDER_0779"": 1}"
780,free,3t^{14} + 6t^{12} + 9t^{10},99.0,1,3.14613e+08,1.27,7,12,3t^{14}+6t^{12}+9t^{10},True,False,"{""3t^{14}+6t^{12}+9t^{10}"": 7, ""PLACEHOLDER_0780"": 3, ""3.14613e+08"": 2}"
781,free,\frac{\sqrt{15}}{8},42.38,4,\frac{\text{sqrt}(15)}{8},40.35,7,12,sqrt(15)/8,False,True,"{""\\frac{\\sqrt{15}}{8}"": 7, ""\\frac{\\text{sqrt}(15)}{8}"": 1, ""sqrt(15)/8"": 2, ""PLACEHOLDER_0781"": 2}"
782,free,-1517,99.0,1,-1516,1.27,7,12,-1517,True,False,"{""-1517"": 7, ""PLACEHOLDER_0782"": 3, ""-1516"": 2}"
783,MCQ,H,99.0,1,INVALID,1.27,7,12,H,True,False,"{""H"": 7, ""PLACEHOLDER_0783"": 3, ""INVALID"": 2}"
784,free,1761,45.37,4,0.2833,37.42,1,12,\frac{17}{60},False,True,"{""0.2833"": 7, ""1761"": 1, ""0.283333"": 2, ""PLACEHOLDER_0784"": 2}"
785,free,"0.000, 1.000, 0.000, 0.000",35.92,5,"F,T,F,F",23.66,1,12,,False,False,"{""F,T,F,F"": 5, ""0,1,0,0"": 1, ""False"": 1, ""0"": 1, ""False,True,False,False"": 2, ""PLACEHOLDER_0785"": 2}"
786,MCQ,PLACEHOLDER_0786,70.72,3,C,29.28,1,8,,False,False,"{""C"": 7, ""PLACEHOLDER_0786"": 1}"
787,free,47.00,31.0,5,"1.481e+08,158,189.7",30.07,1,10,,False,False,"{""47"": 1, ""1.481e+08,158,189.7"": 1, ""1.483e+08,41.65,47.06"": 1, ""1.64469e+07,\\41.56,\\46.92"": 3, ""47.06"": 1, ""148{,}165{,}614,\\42,\\47"": 2, ""PLACEHOLDER_0787"": 1}"
788,MCQ,A,99.0,1,INVALID,1.3,5,10,A,True,False,"{""A"": 5, ""PLACEHOLDER_0788"": 3, ""INVALID"": 2}"
789,free,"8, 8, -8, -8",88.82,2,-8,15.24,4,12,"8,8,-8,-8",True,False,"{""8,8,-8,-8"": 4, ""-8"": 3, ""PLACEHOLDER_0789"": 3, ""9"": 2}"
790,free,INVALID,45.37,4,-20x^2+45x-25,37.42,1,12,-20x^2+45x-25=0,False,True,"{""-20x^2+45x-25"": 7, ""INVALID"": 1, ""-20x^2+45x-25=0"": 2, ""PLACEHOLDER_0790"": 2}"
791,MCQ,F,99.0,1,INVALID,1.27,7,12,F,True,False,"{""F"": 7, ""PLACEHOLDER_0791"": 3, ""INVALID"": 2}"
792,free,\dfrac{\ln\left(\dfrac{V}{T}\right)}{\ln\left(\dfrac{h}{g}\right)},96.23,1,t=\frac{\ln(V/T)}{\ln(h/g)},1.77,6,12,,False,False,"{""\\dfrac{\\ln\\left(\\dfrac{V}{T}\\right)}{\\ln\\left(\\dfrac{h}{g}\\right)}"": 6, ""\\frac{\\log(V/T)}{\\log(h/g)}"": 3, ""t=\\frac{\\ln(V/T)}{\\ln(h/g)}"": 2, ""PLACEHOLDER_0792"": 1}"
793,free,D,93.78,1,"1.353,(1.476,inf),0.088,D",3.46,5,12,,False,False,"{""D"": 5, ""1.353,(1.476,inf),0.088,D"": 3, ""1.35,(1.48,\\inf),0.0885,D"": 3, ""PLACEHOLDER_0793"": 1}"
794,free,5,49.19,4,4,30.93,1,12,"4.47,4",False,True,"{""4.47,4"": 7, ""5"": 1, ""4"": 2, ""PLACEHOLDER_0794"": 2}"
795,free,"450, 2, 6",77.45,3,6,26.39,3,12,"450, 2, 6",True,False,"{""450,2,6"": 3, ""6"": 4, ""PLACEHOLDER_0795"": 3, ""451"": 2}"
796,MCQ,F,99.0,1,INVALID,1.27,7,12,F,True,False,"{""F"": 7, ""PLACEHOLDER_0796"": 3, ""INVALID"": 2}"
797,MCQ,C,99.0,1,INVALID,1.3,5,10,C,True,False,"{""C"": 5, ""PLACEHOLDER_0797"": 3, ""INVALID"": 2}"
798,free,"3924, \text{EXTRANEOUS}",39.06,5,"245275949/62500,EXTRANEOUS",25.05,1,12,,False,False,"{""3924,EXTRANEOUS"": 3, ""3924,\\text{EXTRANEOUS}"": 1, ""EXTRANEOUS"": 3, ""245275949/62500,EXTRANEOUS"": 1, ""3924.4,EXTRANEOUS"": 2, ""PLACEHOLDER_0798"": 2}"
799,free,8100,76.66,3,2,13.36,1,6,,False,False,"{""8100"": 1, ""8096"": 2, ""2"": 1, ""PLACEHOLDER_0799"": 2}"
800,free,140,99.0,1,141,1.27,7,12,140,True,False,"{""140"": 7, ""PLACEHOLDER_0800"": 3, ""141"": 2}"
801,MCQ,E,95.51,1,G,2.11,2,8,,False,False,"{""E"": 2, ""A"": 3, ""G"": 2, ""PLACEHOLDER_0801"": 1}"
802,free,\frac{26}{7},45.9,4,26/7,43.36,6,12,,False,False,"{""3.71429"": 6, ""26/7"": 5, ""PLACEHOLDER_0802"": 1}"
803,free,124,83.17,2,55,20.76,5,12,124,True,False,"{""124"": 5, ""55"": 2, ""PLACEHOLDER_0803"": 3, ""125"": 2}"
804,MCQ,F,99.0,1,INVALID,1.27,7,12,F,True,False,"{""F"": 7, ""PLACEHOLDER_0804"": 3, ""INVALID"": 2}"
805,MCQ,G,81.61,2,B,16.28,3,12,,False,False,"{""G"": 3, ""B"": 2, ""J"": 3, ""A"": 3, ""PLACEHOLDER_0805"": 1}"
806,free,"-0.6551, -0.7556, 0.8670, 1.153, -1.324, -1.527",61.22,3,"-\dfrac{\sqrt{869}}{45},\-\dfrac{34}{45},\\dfrac{\sqrt{869}}{34},\\dfrac{34\sqrt{869}}{869},\-\dfrac{45}{34},\-\dfrac{45\sqrt{869}}{869}",13.66,3,12,,False,False,"{""-0.6551,-0.7556,0.867,1.153,-1.324,-1.527"": 3, ""-0.6551,-0.7556,0.867,1.153,-1.324,-1.526"": 2, ""-\\dfrac{\\sqrt{869}}{45},\\-\\dfrac{34}{45},\\\\dfrac{\\sqrt{869}}{34},\\\\dfrac{34\\sqrt{869}}{869},\\-\\dfrac{45}{34},\\-\\dfrac{45\\sqrt{869}}{869}"": 1, ""-1.5262"": 1, ""-1.527"": 1, ""-\\frac{\\sqrt{869}}{45},-0.755556,\\frac{\\sqrt{869}}{34},\\frac{34\\sqrt{869}}{869},-1.32353,-\\frac{45\\sqrt{869}}{869}"": 2, ""PLACEHOLDER_0806"": 2}"
807,MCQ,E,99.0,1,INVALID,1.27,7,12,E,True,False,"{""E"": 7, ""PLACEHOLDER_0807"": 3, ""INVALID"": 2}"
808,MCQ,D,77.43,3,B,14.5,8,12,,False,False,"{""D"": 8, ""B"": 3, ""PLACEHOLDER_0808"": 1}"
809,free,1540,46.95,4,1130,34.08,2,6,,False,False,"{""1130"": 3, ""1540"": 2, ""PLACEHOLDER_0809"": 1}"
810,MCQ,F,81.97,2,\TEXT{NONE OF THE ABOVE},11.58,5,9,,False,False,"{""F"": 5, ""\\TEXT{NONE OF THE ABOVE}"": 3, ""PLACEHOLDER_0810"": 1}"
811,free,1.34 \times 10^{-19},61.74,3,1.336\times10^{-19},31.5,1,12,,False,False,"{""1.336\\times10^{-19}"": 7, ""1.34\\times10^{-19}\\\\text{grams}"": 3, ""1.34\\times10^{-19}"": 1, ""PLACEHOLDER_0811"": 1}"
812,free,\dfrac{512}{\sin^6(2t)},56.4,4,\dfrac{512}{\sin^62t},27.77,2,12,,False,False,"{""\\dfrac{512}{\\sin^6(2t)}"": 2, ""\\dfrac{512}{\\sin^62t}"": 1, ""\\dfrac{512}{(\\sin2t)^6}"": 3, ""r^{12}\\sin^6t\\cos^6t=8"": 3, ""\\frac{512}{\\sin^6(2t)}=r^{12}"": 2, ""PLACEHOLDER_0812"": 1}"
813,free,"A, C",91.65,1,C,12.47,4,12,"A,C",True,False,"{""A,C"": 4, ""C"": 3, ""PLACEHOLDER_0813"": 3, ""INVALID"": 2}"
814,free,"5, 4.726, 0.9451, 1.224, 30, 23.16, 0.7719, 35, 27.88, 0.7966",78.44,3,0.7966,17.87,2,9,,False,False,"{""5,4.726,0.9451,1.224,30,23.16,0.7719,35,27.88,0.7966"": 2, ""5,3.1636,0.6327,0.9293,30,20.4244,0.6808,35,23.5881"": 3, ""0.7966"": 1, ""5,4.7256,0.9451,1.224,30,23.1567,0.7719,35,27.8822"": 2, ""PLACEHOLDER_0814"": 1}"
815,MCQ,H,99.0,1,INVALID,1.27,7,12,H,True,False,"{""H"": 7, ""PLACEHOLDER_0815"": 3, ""INVALID"": 2}"
816,free,10.53,67.58,3,"8.7,10.53",25.99,3,12,,False,False,"{""8.7,10.53"": 5, ""10.53"": 3, ""8.7,10.5333\\ldots"": 3, ""PLACEHOLDER_0816"": 1}"
817,free,8822,45.37,4,4.19,37.42,1,12,\frac{88}{21},False,True,"{""4.19"": 7, ""8822"": 1, ""4.19048"": 2, ""PLACEHOLDER_0817"": 2}"
818,free,\dfrac{5a + 6b}{ab},30.99,5,66,34.85,4,12,"6b+5a,ab",False,True,"{""\\frac{5a+6b}{ab}"": 3, ""\\dfrac{5a+6b}{ab}"": 4, ""66"": 1, ""6b+5a,ab"": 2, ""PLACEHOLDER_0818"": 2}"
819,MCQ,E,99.0,1,INVALID,1.27,7,12,E,True,False,"{""E"": 7, ""PLACEHOLDER_0819"": 3, ""INVALID"": 2}"
820,free,15,99.0,1,16,1.27,7,12,15,True,False,"{""15"": 7, ""PLACEHOLDER_0820"": 3, ""16"": 2}"
821,free,"C, A, A, A",97.68,1,A,6.66,5,12,"C,A,A,A",True,False,"{""C,A,A,A"": 5, ""A"": 2, ""PLACEHOLDER_0821"": 3, ""INVALID"": 2}"
822,free,399.8,62.23,3,\frac{700\pi}{11},26.7,3,12,,False,False,"{""399.8"": 3, ""199.9"": 4, ""\\frac{700\\pi}{11}"": 1, ""200"": 2, ""PLACEHOLDER_0822"": 2}"
823,free,359,95.51,1,230,2.11,2,8,,False,False,"{""359"": 2, ""501"": 3, ""230"": 2, ""PLACEHOLDER_0823"": 1}"
824,MCQ,C,99.0,1,INVALID,1.27,7,12,C,True,False,"{""C"": 7, ""PLACEHOLDER_0824"": 3, ""INVALID"": 2}"
825,MCQ,D,76.72,3,A,15.09,6,12,,False,False,"{""D"": 6, ""A"": 5, ""PLACEHOLDER_0825"": 1}"
826,free,1800,99.0,1,1801,1.27,7,12,1800,True,False,"{""1800"": 7, ""PLACEHOLDER_0826"": 3, ""1801"": 2}"
827,MCQ,H,99.0,1,INVALID,1.27,7,12,H,True,False,"{""H"": 7, ""PLACEHOLDER_0827"": 3, ""INVALID"": 2}"
828,free,"99.63, 110.4",91.39,1,110.4,6.7,4,12,,False,False,"{""99.63,110.4"": 4, ""99.63,\\mu,110.37"": 3, ""110.4"": 2, ""99.63,110.37"": 2, ""PLACEHOLDER_0828"": 1}"
829,free,4209,38.86,5,8465,38.68,2,12,,False,False,"{""8464"": 5, ""8418"": 2, ""4209"": 2, ""8465"": 1, ""PLACEHOLDER_0829"": 2}"
830,free,9.215,96.23,1,\frac{44\pi}{15},1.77,6,12,,False,False,"{""9.215"": 6, ""9.22"": 3, ""\\frac{44\\pi}{15}"": 2, ""PLACEHOLDER_0830"": 1}"
831,MCQ,E,99.0,1,INVALID,1.27,7,12,E,True,False,"{""E"": 7, ""PLACEHOLDER_0831"": 3, ""INVALID"": 2}"
832,MCQ,J,99.0,1,INVALID,1.27,7,12,J,True,False,"{""J"": 7, ""PLACEHOLDER_0832"": 3, ""INVALID"": 2}"
833,free,"-19/3, 3/4, 8, 40/3",46.84,4,"-19/3,3/4,48/6,40/3",29.27,2,12,"-19/3, 3/4, 48/6, 40/3",False,True,"{""-19/3,3/4,8,40/3"": 2, ""-19/3,3/4,48/6,40/3"": 4, ""40/3"": 1, ""PLACEHOLDER_0833"": 3, ""-192"": 2}"
834,free,5,36.16,5,"0.7854,4.712,-9.948",32.39,1,12,,False,False,"{""0.7854,4.712,-9.948"": 4, ""-9.948"": 3, ""5"": 1, ""\\frac{\\pi}{4},\\frac{3\\pi}{2},-\\frac{19\\pi}{6}"": 2, ""PLACEHOLDER_0834"": 2}"
835,free,126,99.0,1,127,1.27,7,12,126,True,False,"{""126"": 7, ""PLACEHOLDER_0835"": 3, ""127"": 2}"
836,free,15,76.66,3,1,13.36,1,6,,False,False,"{""15"": 1, ""2025"": 2, ""1"": 1, ""PLACEHOLDER_0836"": 2}"
837,MCQ,D,99.0,1,INVALID,1.27,7,12,D,True,False,"{""D"": 7, ""PLACEHOLDER_0837"": 3, ""INVALID"": 2}"
838,free,"(23.66, 28.34)",92.2,1,"23.66,28.34",11.95,6,12,"(23.66, 28.34)",True,False,"{""(23.66,28.34)"": 6, ""23.66,28.34"": 1, ""PLACEHOLDER_0838"": 3, ""24"": 2}"
839,MCQ,G,99.0,1,INVALID,1.27,7,12,G,True,False,"{""G"": 7, ""PLACEHOLDER_0839"": 3, ""INVALID"": 2}"
840,MCQ,F,99.0,1,INVALID,1.52,3,8,F,True,False,"{""F"": 3, ""PLACEHOLDER_0840"": 3, ""INVALID"": 2}"
841,free,"\sin\left(40 + 8\sqrt{x}\right), 5 + \sqrt{\sin(8x)}",75.88,3,5+\sqrt{\sin(8x)},10.87,3,12,,False,False,"{""\\sin\\left(40+8\\sqrt{x}\\right),5+\\sqrt{\\sin(8x)}"": 3, ""\\sin(40+8\\sqrt{x}),\\5+\\sqrt{\\sin(8x)}"": 4, ""5+\\sqrt{\\sin(8x)}"": 1, ""\\5+\\sqrt{\\sin(8x)}"": 1, ""\\sin(40+8\\sqrt{x}),5+\\sqrt{\\sin(8x)}"": 2, ""PLACEHOLDER_0841"": 1}"
842,free,"65.47, 1.552, 6.052, 1.833, B",80.67,2,B,13.31,2,12,,False,False,"{""65.47,1.552,6.052,1.833,B"": 2, ""65.47,1.552,6.051,1.833,B"": 4, ""65.47,1.5,6.26,1.833,B"": 3, ""B"": 2, ""PLACEHOLDER_0842"": 1}"
843,free,10,47.07,4,"2y,10",45.81,2,12,,False,False,"{""2y,10"": 6, ""(2y)^{10}"": 3, ""10"": 2, ""PLACEHOLDER_0843"": 1}"
844,MCQ,J,76.72,3,E,15.09,6,12,,False,False,"{""J"": 6, ""E"": 5, ""PLACEHOLDER_0844"": 1}"
845,free,5,99.0,1,6,1.27,7,12,5,True,False,"{""5"": 7, ""PLACEHOLDER_0845"": 3, ""6"": 2}"
846,free,"3, 1, 2, 3, -2",97.68,1,-2,6.66,5,12,"3,1,2,3,-2",True,False,"{""3,1,2,3,-2"": 5, ""-2"": 2, ""PLACEHOLDER_0846"": 3, ""4"": 2}"
847,MCQ,H,99.0,1,INVALID,1.27,7,12,H,True,False,"{""H"": 7, ""PLACEHOLDER_0847"": 3, ""INVALID"": 2}"
848,MCQ,E,99.0,1,INVALID,1.27,7,12,E,True,False,"{""E"": 7, ""PLACEHOLDER_0848"": 3, ""INVALID"": 2}"
849,free,4(n + 1),99.0,1,42,1.27,7,12,4(n+1),True,False,"{""4(n+1)"": 7, ""PLACEHOLDER_0849"": 3, ""42"": 2}"
850,MCQ,C,99.0,1,INVALID,1.27,7,12,C,True,False,"{""C"": 7, ""PLACEHOLDER_0850"": 3, ""INVALID"": 2}"
851,free,"B,\ C",36.1,5,"B,C",33.15,1,12,,False,False,"{""B,C"": 6, ""B,\\C"": 1, ""C"": 1, ""BandC"": 2, ""PLACEHOLDER_0851"": 2}"
852,free,PLACEHOLDER_0852,66.8,3,414.72,33.2,1,12,,False,False,"{""414.72"": 11, ""PLACEHOLDER_0852"": 1}"
853,MCQ,C,99.0,1,INVALID,1.27,7,12,C,True,False,"{""C"": 7, ""PLACEHOLDER_0853"": 3, ""INVALID"": 2}"
854,free,"-5.875, -\dfrac{47}{6}",48.62,4,-\dfrac{47}{6},24.54,2,12,,False,False,"{""-5.875,-\\dfrac{47}{6}"": 2, ""-\\dfrac{47}{6}"": 3, ""-47/8,-47/6"": 1, ""-7.83333"": 1, ""-5.875,-7.83333"": 3, ""PLACEHOLDER_0854"": 2}"
855,free,"20000, 2000",97.68,1,2000,6.66,5,12,"20000,2000",True,False,"{""20000,2000"": 5, ""2000"": 2, ""PLACEHOLDER_0855"": 3, ""20001"": 2}"
856,MCQ,D,91.39,1,N,4.93,3,8,,False,False,"{""D"": 3, ""H"": 2, ""N"": 1, ""PLACEHOLDER_0856"": 2}"
857,free,"A,\ 0.8974,\ 0.9146,\ A,\ 0.9015,\ 0.9221",30.71,5,"0.9015,\0.9221",29.79,1,12,,False,False,"{""A,\\0.8974,\\0.9146,\\A,\\0.9015,\\0.9221"": 1, ""0.9015,\\0.9221"": 1, ""0.9221"": 2, ""0.9014,\\0.9222"": 2, ""A,0.8967,0.9153,A,0.8996,0.9222"": 3, ""A,0.8974,0.9146,A,0.9024,0.9212"": 2, ""PLACEHOLDER_0857"": 1}"
858,free,"2.300, 1.694, \text{Yes}",43.43,4,"2.3,1.691,yes",27.98,1,12,,False,False,"{""2.3,1.691,Yes"": 4, ""2.3,1.694,\\text{Yes}"": 1, ""2.3,1.691,yes"": 2, ""2.3,1.691,\\text{Yes}"": 3, ""Yes"": 1, ""PLACEHOLDER_0858"": 1}"
859,free,"1, 2, 2, 4",88.82,2,4,15.24,4,12,"1,2,2,4",True,False,"{""1,2,2,4"": 4, ""4"": 3, ""PLACEHOLDER_0859"": 3, ""2"": 2}"
860,free,22,99.0,1,23,1.27,7,12,22,True,False,"{""22"": 7, ""PLACEHOLDER_0860"": 3, ""23"": 2}"
861,MCQ,G,99.0,1,INVALID,1.27,7,12,G,True,False,"{""G"": 7, ""PLACEHOLDER_0861"": 3, ""INVALID"": 2}"
862,MCQ,I,99.0,1,INVALID,1.27,7,12,I,True,False,"{""I"": 7, ""PLACEHOLDER_0862"": 3, ""INVALID"": 2}"
863,free,\dfrac{1}{t^{69}},48.08,4,\frac{1}{t^{69}},40.63,3,12,\frac{1}{t^{69}},False,True,"{""\\dfrac{1}{t^{69}}"": 3, ""\\frac{1}{t^{69}}"": 4, ""PLACEHOLDER_0863"": 3, ""170"": 2}"
